"Patch_ID","Species","Life_Stage","Presence","Presence2","Abundance","Density","Survey_Area","Long_M","Lat_M","Habitat","Mangrove_Dist","Reef_Dist","Depth","Slope","BPI_Broad","Mean_Sum_Temp","Mean_Sum_Sal","Mean_Win_Temp","Mean_Win_Sal","Patch_Area","PA_Ratio","Patch_Neigh_Dist","Area_CRHB","Area_SG","Pred_Density","Object_ID"
2831,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,281977.6124,110155.359,1,7389.265625,2113.6396484375,-5.829379559,0.849656105,137,30.42516136,35.51097488,23.49634361,36.22356796,521.810036979789,0.161491086843116,299.420448246354,512737.698688384,186926.529218997,0.00564971751412429,251
78,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,167866.9808,29831.8212,5,4788.955078,3371.77661132812,-9.578168869,0.407936782,137,30.43035126,35.57884216,24.35213661,36.03214645,5302.10087756039,0.0514884979962874,39.3340630591309,72778.2626555878,267750.186063723,0,44
945,"LUT GRIS","SUBADULT","1","PRESENCE",5.5,0.0310734463276836,177,160667.0116,25962.5079,1,6189.558594,1911.81237792969,-7.618983746,0.711884856,137,30.38925552,35.6323967,24.55891418,36.13679886,18513.2613404399,0.036503360341703,4.34488345401873,105975.403045074,497726.198975464,0.00282485875706215,14
4609,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,273619.061,97881.5122,1,5766.280273,6521.21337890625,-6.437718391,0.136045247,-8,30.50450706,35.5851593,23.3778019,36.2983284,678.047169714451,0.153809536680878,51.0048356975566,37530.0809447151,232638.101369399,0,230
324,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,160365.2103,28480.9984,3,3567.42627,4558.1474609375,-8.858070374,0.229631931,64,30.40990257,35.51698685,24.66998482,36.11969376,2437.83679575147,0.0809536914179619,16.4942391402803,16288.5988503993,705998.213777227,0.00282485875706215,34
4094,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,267007.8804,85071.3901,1,5576.290527,2022.32543945312,-2.930006981,0.306921005,137,30.16320419,35.59943008,23.39282799,36.41875839,2335.91351933721,0.0784882714844131,163.707627332832,38730.1698325203,643361.874661046,0,172
1063,"LUT GRIS","SUBADULT","1","PRESENCE",1,0.00564971751412429,177,190819.2143,37543.3281,1,2026.335083,4260.44775390625,-7.716466904,0.181642264,-8,30.60349083,35.51097488,23.92472458,35.80988312,15460.6346135899,0.0301374483206546,332.550558901319,241061.642411334,535108.165335297,0.00282485875706215,71
5124,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,270379.4915,86136.3342,1,7695.651367,660,-8.04400444,0.027401546,-8,30.0682888,35.64570618,23.57958221,36.39633179,4065.15124908973,0.0710708947444266,119.617972171989,195874.000601764,47842.3519540256,0.0296610169491525,180
6502,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,286780.5885,128507.0531,1,4221.457031,483.137084960938,-7.449962139,1.452306509,64,30.4662323,35.53037262,23.40525055,36.60939407,2101.97142461077,0.0991045738073909,13.0723139738525,94968.7910542017,688152.652698531,0,434
1568,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,256777.7726,74412.9054,1,5578.710938,3710.97973632812,-4.032461166,0.06123773,-8,30.48043251,35.52386856,23.7321682,36.20188522,113368.303211478,0.0145679457438723,402.265446254937,113368.303211408,666640.762569955,0.00282485875706215,134
2157,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,283685.5688,116747.4927,8,4933.265137,2645.12182617188,-4.763944626,1.944686055,282,30.48225403,35.51097488,23.32564163,36.14669418,83771.6918998796,0.0213211061836681,2.95658302429584,334698.351617832,450697.546287748,0,318
7380,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,286361.5527,124723.2174,1,4871.280273,1042.48742675781,-6.416962147,1.318007112,137,30.49300003,35.51097488,23.41586494,36.54967117,966.294074946003,0.143417880178592,3.41961028417426,140157.830449968,637495.964282678,0.00282485875706215,400
8153,"LUT GRIS","SUBADULT","1","PRESENCE",12,0.0677966101694915,177,285685.9894,127973.7673,1,2906.923828,1580.07141113281,-7.302457809,1.170692682,-8,30.46046448,35.54098892,23.27332306,36.66553879,207.43272249904,0.284169618751339,46.5789697287248,63226.3606381972,722170.065902955,0.00564971751412429,432
6368,"LUT GRIS","SUBADULT","1","PRESENCE",7,0.0395480225988701,177,286378.1094,124495.1055,3,4901.213379,1115.68542480469,-7.692059994,0.586871862,64,30.49444771,35.51097488,23.42032623,36.53333282,2189.8696931797,0.0940790122331446,3.50752779508554,94960.1230729336,682693.658647035,0.00282485875706215,395
5573,"LUT GRIS","SUBADULT","1","PRESENCE",7.663,0.0432937853107345,177,274870.6898,90390.8853,5,10291.625,154.350296020508,-7.844418049,0.806470156,282,30.18660736,35.52942657,23.89906883,36.36750793,381.967202292357,0.190516268236571,414.953569117314,490521.152081505,0,0,213
5122,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,270262.5143,86327.373,1,7501.950684,891.42138671875,-6.080081463,4.814648151,64,30.08348846,35.63742447,23.5710144,36.40258026,78229.6249052707,0.0183974426376073,15.2240721081708,217677.519411864,174433.562662633,0.0324858757062147,184
7114,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,287166.4332,124685.2205,1,5690.777832,259.558441162109,-8.178020477,0.588162363,64,30.49977493,35.51097488,23.50462151,36.43808365,1684.87257357535,0.0921766560350954,13.1730678961871,214127.045790525,520033.483445157,0,399
2597,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,284555.0863,113863.6874,8,7462.905273,392.071075439453,-9.061365128,0.3913019,64,30.45755768,35.51097488,23.52149963,35.95701599,2583.15788974898,0.115891729399875,25.2971693610746,358039.75705513,422144.600854611,0.00988700564971751,281
581,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,196881.0559,34617.653,1,7985.270996,147.071075439453,-24.35516548,0.374624074,-1028,30.48384476,35.51097488,23.82907677,35.74185562,856.910005322556,0.141106477371513,418.858319559416,162415.075515354,0,0,56
1612,"LUT GRIS","SUBADULT","1","PRESENCE",32.25,0.182203389830508,177,261296.354,81559.5475,1,4400.386719,5094.62548828125,-3.496819735,0.25150612,64,30.37985802,35.55886078,23.44464684,36.40397644,1246.14702510862,0.106836008685654,152.701500932159,28931.6434633215,756464.508091342,0.105932203389831,167
3193,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,283865.2197,114242.6837,1,6687.15918,1198.05090332031,-5.417373657,0.731068015,282,30.46417809,35.51102829,23.44392395,36.03257751,1923.41490270572,0.0906646164693309,8.34365253693448,188078.607403021,527309.375693277,0.019774011299435,285
3190,"LUT GRIS","SUBADULT","1","PRESENCE",3.5,0.019774011299435,177,281645.4667,114122.6865,3,5176.021484,3368.34521484375,-4.155376911,2.462637186,137,30.47533035,35.53431702,23.23698425,36.20360184,3571.1381129523,0.0763206017410514,9.07186173306063,64360.6434452254,719311.25644986,0,283
6070,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,286781.9574,125657.6419,1,4908.990723,459.350280761719,-9.806297302,1.694164276,-8,30.49082565,35.51097488,23.45708847,36.55352402,1662.14015764451,0.121337322334378,2.67124227352035,140711.44180475,625910.273073007,0,419
5501,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,280238.1283,102463.3083,1,9599.168945,609.913757324219,-11.96528816,0.926964521,-81,30.33581352,35.59811401,23.73931885,36.46408081,22445.1126597018,0.0413542284448756,13.2234430480533,104295.577854702,264479.532033579,0.00282485875706215,236
2616,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,285421.4127,115188.5938,1,7312.367188,876.274169921875,-9.842593193,0.929878116,-8,30.46857071,35.51097488,23.53716087,35.88204575,4483.01326432498,0.0968592969362248,6.52698061052441,187498.068822327,595417.682692651,0,302
2800,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,282979.2714,114760.091,3,5670.996582,2298.44189453125,-7.291473866,3.929648399,64,30.47221565,35.51561737,23.33792496,36.13422775,1775.87135686817,0.0936027183503254,3.51805619524489,89699.7414909038,695696.193917595,0,290
7409,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,287009.9989,125232.5946,3,5310.03125,398.553405761719,-6.998093605,0.316156983,137,30.49546814,35.51097488,23.48550606,36.49962616,582.182042700684,0.152692523673653,5.03027257823898,156445.512423186,607349.777961059,0.0112994350282486,405
6226,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,287017.2388,131852.131,3,4077.462158,1907.1171875,-8.261963844,0.776178837,-8,30.42264748,35.53578568,23.34404182,36.5330658,1000.61760397827,0.132159183889485,25.527123934266,60439.8562727953,724956.212773536,0.00282485875706215,449
3271,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,285297.7531,115801.5535,3,6939.696777,960,-9.61871624,0.443487912,-8,30.4744072,35.51097488,23.50433159,35.92030716,384.46039330698,0.187937472181523,32.7089070824168,99345.5925525804,680767.707757795,0,309
5527,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,281694.9656,108945.0085,1,7617.26416,2417.97509765625,-8.456256866,0.854113638,-8,30.40773964,35.51097488,23.53618813,36.24715424,1304.57862686985,0.107607754679209,9.72750283540527,140143.810521393,233233.614798313,0.00282485875706215,250
4429,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,280747.7231,104684.1812,1,8436.814453,929.7666015625,-9.589142799,0.998208225,64,30.34223747,35.59603882,23.68663025,36.39042282,10253.5586540098,0.040358524337347,387.562069755529,10504.871001434,0,0.00847457627118644,239
271,"LUT GRIS","SUBADULT","1","PRESENCE",1,0.00564971751412429,177,155514.7153,27138.7759,1,4800.361328,4102.0205078125,-9.199980736,0.706173122,64,30.40344048,35.51097488,24.61272812,36.05807114,2227.67839764896,0.0807455753904729,20.7495877641438,87094.4682565236,418661.755865469,0,25
1012,"LUT GRIS","SUBADULT","1","PRESENCE",3.125,0.0176553672316384,177,202646.7017,37261.4276,1,7864.726563,242.781753540039,-8.218790054,1.834642649,64,30.43013,35.72031403,23.80368233,35.95681,16186.2207801573,0.0373980172349583,21.9614467399074,86183.7236822684,42721.3527901588,0.028954802259887,68
3809,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,283019.1862,115142.54,1,5458.864258,2415.84301757812,-4.164386272,0.206693202,282,30.47456741,35.5148468,23.32498741,36.13925171,2514.0986639244,0.0715994454928578,41.1386835645609,300867.674562383,480983.010552528,0,300
5726,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,286183.4625,124576.942,3,4739.350098,1277.54833984375,-6.609715462,2.25164938,137,30.49218559,35.51097488,23.39774513,36.55814362,6728.62315749358,0.0726266612644405,2.04965780068516,106865.768508634,671838.578280018,0,397
1901,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,282179.5616,113362.6411,1,6094.48877,2954.68041992188,-5.197138309,2.117532492,137,30.46582031,35.52301407,23.33003426,36.17004776,13476.2899125445,0.0357269645295729,3.9952003080486,303140.607674979,481349.959559315,0,276
1841,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,277624.5731,112493.6742,1,2173.746826,5584.55859375,-4.600959778,0.021711882,-8,30.48763275,35.53973389,22.93054008,35.99382782,7850.4764210383,0.108024943316199,85.8950511636125,262213.699518388,523182.842386913,0,268
1107,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,243505.7652,61302.423,1,7595.452148,3721.93432617188,-8.104215622,0.20743233,64,30.52968979,35.51097488,24.29859352,36.15419006,6497.50760752999,0.0483333880561071,198.923703361898,115445.098854553,38212.8260464896,0,107
1567,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,250075.7649,68962.3173,1,4445.208008,1720.330078125,-4.291749001,0.175890684,64,30.59647179,35.54005814,23.9846077,36.28012085,32734.2272718,0.0290895380851495,41.97697571635,40564.70194455,721812.512718327,0.0127118644067797,132
5355,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,274760.1703,92701.1071,1,9236.212891,1709.86328125,-8.577020645,6.087801456,137,30.29615402,35.53030014,23.73710823,36.43778992,41979.5204679321,0.0285254528689871,7.39985324177821,275095.605254085,11079.441218372,0,224
5037,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,275558.0068,91361.7816,5,10579.83789,853.406188964844,-15.39295673,4.430397511,-81,30.22550392,35.51760101,23.87170219,36.3718071,11361.8421139588,0.0462867817765055,52.8305532823306,337378.242779431,0,0,216
303,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,161022.868,26071.1646,1,6226.604004,1874.7666015625,-7.508612633,0.965760946,137,30.39165115,35.61211395,24.55888176,36.13475418,9328.92440471859,0.042987475955311,29.0534352882583,109919.506671972,327329.001705113,0.0141242937853107,16
3769,"LUT GRIS","SUBADULT","1","PRESENCE",6.75,0.038135593220339,177,282840.0347,116939.4525,3,4037.579834,3570.8935546875,-8.49226284,0.840268612,-8,30.48284531,35.51173782,23.23835754,36.19153595,332.985423546047,0.201924210317497,123.74999217114,34009.8435959635,543623.803595873,0.0268361581920904,322
2806,"LUT GRIS","SUBADULT","1","PRESENCE",12,0.0677966101694915,177,282379.2925,114939.1977,3,5159.808594,2973.00024414062,-6.766595364,3.431181431,64,30.47595596,35.52220535,23.27168465,36.17404175,974.666721501999,0.117313961071467,5.06108467800409,61296.5628834589,724099.133450404,0,296
3566,"LUT GRIS","SUBADULT","1","PRESENCE",29.75,0.168079096045198,177,281438.4356,110905.4121,1,6526.595703,2776.21313476562,-9.115140915,2.049456596,-81,30.44214058,35.51324081,23.40050697,36.21516418,757.213694830053,0.134518635835552,490.28145897729,14003.4464849599,770169.996927744,0.0564971751412429,254
2211,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,285579.8385,121288.2925,1,5322.777344,2188.6396484375,-3.576961517,0.040593967,137,30.49825478,35.51097488,23.38312149,36.35385513,4381.4803017113,0.0808301876233722,4.56975562859826,154118.289504708,622630.692024962,0,366
2317,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,285781.2165,121261.8816,1,5533.132813,1978.28430175781,-3.661952734,0.191319197,209,30.49969482,35.51097488,23.40299034,36.32709885,16811.432551629,0.0730580144436474,3.39637087087661,197696.317618904,583344.931637445,0,364
7211,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,287179.1309,122577.0493,3,6388.441895,1167.96459960938,-10.34308243,0.482854933,-154,30.50719261,35.51097488,23.51920128,36.23743439,635.814239607332,0.16015333099718,35.5949375429588,161308.735596683,607617.736353188,0.0225988700564972,373
7220,"LUT GRIS","SUBADULT","1","PRESENCE",2,0.0112994350282486,177,286487.4182,124389.456,3,5000,1049.17785644531,-8.938867569,1.454367638,-8,30.49598122,35.51097488,23.43342781,36.51369858,1851.39283516093,0.0847786919006553,43.0162751290414,81195.1019615669,704123.585678819,0.00282485875706215,393
1223,"LUT GRIS","SUBADULT","1","PRESENCE",12.625,0.0713276836158192,177,258972.6548,78083.2194,1,3786.52832,4055.38671875,-3.352297068,0.855122566,209,30.41600609,35.66288376,23.64966774,36.34958649,4856.30493488719,0.0633194096834947,109.143655018853,11213.2514078274,765772.336307988,0.0105932203389831,149
818,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,193627.8756,37704.5754,1,3455.351074,3162.3759765625,-9.160559654,0.157579139,-8,30.58948326,35.51097488,23.84058571,35.80542374,533.260212773011,0.179058689866597,8.61076232386946,96907.2420169611,529560.962728693,0.00282485875706215,74
1202,"LUT GRIS","SUBADULT","1","PRESENCE",1,0.00564971751412429,177,241701.5457,59853.5352,2,8667.695313,1742.35070800781,-7.787581444,0.352603257,64,30.50706863,35.5194397,24.34468269,36.15525818,3085.25351072136,0.0918279851715765,63.4202288940634,83935.5029249861,0,0,106
85,"LUT GRIS","SUBADULT","1","PRESENCE",21,0.11864406779661,177,160236.5096,31293.64,8,717.0710449,7426.9951171875,-2.387127161,0.631301582,137,30.43426323,35.73934555,24.74518394,36.04946136,12258.0513414735,0.0389962626227669,109.217488073947,570561.511022959,205122.423080116,0,45
6861,"LUT GRIS","SUBADULT","1","PRESENCE",0.333,0.00188135593220339,177,286616.9761,131413.0314,1,3733.28418,2117.28979492188,-6.399847984,0.488704801,64,30.42736053,35.55241776,23.3009491,36.56325912,4172.13899542351,0.0787511221184579,7.94694690769345,64206.9028271385,717855.190999722,0,445
4131,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,285793.8323,120862.0282,1,5713.818359,1881.56860351562,-3.723339319,0.9058671,209,30.49986458,35.51097488,23.41184998,36.28408051,1635.16803975141,0.0911754932633033,21.6407012532925,316690.394826178,468705.789638534,0,360
5925,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,285835.2352,123825.7979,3,4562.106934,1938.20849609375,-6.255646706,1.491453528,64,30.4927578,35.51097488,23.3685627,36.54063797,777.850195822012,0.17384516792764,4.36332983980879,105845.761568079,678188.801184357,0.00282485875706215,389
6904,"LUT GRIS","SUBADULT","1","PRESENCE",1.5,0.00847457627118644,177,286857.0643,132677.5595,1,3683.908691,2627.28979492188,-7.314156055,4.272931576,64,30.40614128,35.52893448,23.31041718,36.52515411,2553.5901271441,0.0813444570530343,13.9577058430101,40083.7415493612,745312.331809892,0,451
1127,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,238637.0875,63312.7131,1,6480.188965,5322.53369140625,-3.475880384,0.512761116,64,30.61857414,35.61155319,24.27592278,36.2522316,11185.8731363725,0.0598404828567562,53.0178503027293,61745.7714949746,215886.22232648,0.0233050847457627,119
6011,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,285647.3082,123484.4852,1,4486.482422,2264.041015625,-6.49494791,0.196709067,64,30.4925499,35.51097488,23.35350037,36.53201294,672.633242384854,0.159650939889843,15.9614581327319,136902.40503268,647067.070421197,0,384
8152,"LUT GRIS","SUBADULT","1","PRESENCE",3,0.0169491525423729,177,286312.8897,127904.6756,1,3512.071045,1275.74633789062,-3.847692251,1.06046164,355,30.46771049,35.52881241,23.36008835,36.6449852,26316.3472486093,0.0316522301015256,1.39518821983758,119695.265469115,665700.81510725,0.00282485875706215,431
853,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,185626.7339,35216.1963,5,5534.894531,3420.97973632812,-10.02459526,0.248320058,-8,30.54607391,35.55444336,23.99603462,35.78651047,1809.80076023302,0.0948709695875234,16.1363673438007,24018.4996536993,446326.977891834,0,58
952,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,162147.7499,26253.042,1,6497.695313,1730,-7.617464542,0.252186835,137,30.39883041,35.55714035,24.54729652,36.12655258,2862.91865814731,0.0702054052184611,561.591000542472,21486.9934891034,315068.550867277,0.0282485875706215,19
7979,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,285629.1923,128049.8461,3,2882.98999,1604.00537109375,-6.68592453,0.496560961,64,30.45918846,35.54389572,23.2637825,36.66499329,175.959230293673,0.275322661553934,46.6778531361143,53743.7185678642,731652.910593961,0,433
5145,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,270416.7352,87710.659,4,6946.717285,1726.99536132812,-5.661444664,0.385181427,64,30.16634941,35.5872345,23.55314445,36.43589783,17188.1638520519,0.0394348439374511,8.87564365470936,186746.327905325,355571.711779564,0.00282485875706215,199
1812,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,281137.8156,111839.7107,1,5815.996582,3460.330078125,-7.205346107,0.38544926,-8,30.45734787,35.522892,23.31448746,36.21510696,1828.12324592215,0.104628468783725,54.5697015262444,186108.848125116,594009.98656947,0,261
4682,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,274683.8561,100331.1246,3,5412.295898,5242.5439453125,-4.907489777,1.46661067,64,30.51172256,35.58792114,23.35939598,36.36520004,3230.75439432292,0.0696379915707103,38.6076779109564,47920.374126836,438737.359833506,0.00353107344632768,234
7346,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,285088.5515,123086.5334,1,4087.193115,2989.7265625,-4.639461517,0.521334708,137,30.48860931,35.51097488,23.30025673,36.53779984,3150.86811696705,0.0901916503101167,14.8505609680209,92434.9494913225,692961.300430508,0,380
4463,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,278316.1296,108512.8646,1,4417.447266,1730.03576660156,-7.571706295,0.13377285,-8,30.45904732,35.52172852,23.24796104,36.17243576,1410.35191133406,0.101729400762538,57.5106290030048,47870.3761060822,737526.130148034,0.00282485875706215,248
6579,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,285368.545,123347.5499,1,4259.497559,2602.03100585938,-5.585545063,0.403220087,64,30.49035072,35.51097488,23.32566643,36.54093933,927.942473204793,0.12142856794019,5.55115057261391,130934.931950435,653034.191508804,0,382
7948,"LUT GRIS","SUBADULT","1","PRESENCE",0.5,0.00282485875706215,177,286712.2797,131598.6631,1,3876.015625,2100.990234375,-6.467885494,0.768555462,137,30.42475319,35.54730606,23.30942726,36.55547714,1036.00382153658,0.122904193748169,2.64028496747018,66178.2036183507,717854.258892687,0,446
2747,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,284133.0349,118897.281,1,4492.706055,3170.76733398438,-7.388309479,2.926702261,64,30.48888588,35.51097488,23.30068398,36.2528038,409.237624370356,0.179247941618057,1.70745495097732,79921.4192257447,572669.38422723,0.00282485875706215,340
1124,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,260661.9032,78569.1553,1,5268.563965,3703.16845703125,-3.33519721,0.158760577,209,30.30871391,35.69305038,23.72548866,36.39902115,19500.1040797737,0.062368458407657,1.23096902394536,141231.916438814,505501.736377023,0.0310734463276836,155
1174,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,261112.5687,78439.3441,1,5777.411621,3377.12768554688,-2.958122969,0.913501263,209,30.27142906,35.69004059,23.76237869,36.39629745,107634.219724074,0.0377517679146242,0,172107.618548707,529160.944415224,0,153
772,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,155043.2164,27925.6005,1,3820.680908,4965,-8.339603424,0.149599984,-8,30.41100883,35.51097488,24.62676811,36.02701569,1639.64560302752,0.0908175465071874,192.006664722475,18348.5363327638,748003.871346194,0.0508474576271186,27
1010,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,203023.9311,38605.0426,5,6677.12793,263.492431640625,-6.26412487,0.425228238,64,30.45251656,35.84891129,23.78792572,36.04363632,62652.3478132999,0.0160015659626423,947.994408562875,106089.50417555,451204.055854161,0.00753107344632768,75
1141,"LUT GRIS","SUBADULT","1","PRESENCE",9.5,0.0536723163841808,177,238833.2335,62541.2171,1,7169.41748,4471.76171875,-3.343674421,0.822964251,137,30.59909058,35.5622139,24.30054474,36.2629509,89122.0572939629,0.0191540785589635,25.4211927900057,114344.747141624,461236.952916273,0.0169491525423729,109
3332,"LUT GRIS","SUBADULT","1","PRESENCE",0.5,0.00282485875706215,177,283403.5837,116941.8282,1,4572.493652,3005.8935546875,-6.179154873,1.493849397,137,30.48309326,35.51097488,23.29243088,36.17169571,1651.89017360647,0.102439046628691,8.89319544391046,277247.639895804,408755.645232781,0.00282485875706215,323
8248,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,290451.5056,137594.9307,6,8966.53418,0,-9.243757248,2.843224525,209,30.35423279,35.55680466,23.74858856,35.9936676,24885.1287265891,0.0451419634252005,34.221726196579,386570.817976401,110263.361717881,0.00282485875706215,460
6916,"LUT GRIS","SUBADULT","1","PRESENCE",8.75,0.0494350282485876,177,281463.0675,122789.281,1,599.9137573,6736.91943359375,-5.469764233,0.567829847,-8,30.43920898,35.51097488,22.92423439,36.23450089,3686.10910264094,0.0634296838806848,87.1234773582438,5588.06582890451,777756.953648561,0,375
690,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,193056.7605,37113.3823,1,3385.620117,2805.54858398438,-7.776340485,0.68977052,137,30.57914543,35.51097488,23.86997604,35.81296539,1453.27242116759,0.107681236920548,20.5539413307088,135310.370055652,538192.934402096,0,67
401,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,193603.5119,37545.0899,1,3496.625244,3012.73120117188,-8.90248394,0.096782804,64,30.58555794,35.51097488,23.84449196,35.8067627,649.293137746889,0.154680820450846,8.06000365267858,144566.696673957,463313.224729725,0.00282485875706215,72
1138,"LUT GRIS","SUBADULT","1","PRESENCE",9.125,0.0515536723163842,177,256555.3997,75948.3901,3,3950.512939,4571.7978515625,-2.896896124,1.718618155,137,30.51846886,35.52091599,23.64500809,36.23886871,12000.0569978743,0.0418924511480425,99.9118148857669,60015.8177574529,544134.010694979,0.0275423728813559,139
1192,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,243866.851,62769.03,1,6274.568848,3105.9189453125,-5.557231903,0.381985694,137,30.56147575,35.51758575,24.25557137,36.21646118,46123.7289186853,0.0179115372495763,595.543729223796,51270.9304004857,468097.919833733,0,114
4058,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,284136.4072,118840.8022,3,4515.487793,3132.48315429688,-7.211558342,2.68138051,137,30.48884392,35.51097488,23.30222511,36.24850082,1207.24873371668,0.106635436057641,1.70745495097732,95387.3810444284,535661.599068483,0.00282485875706215,337
251,"LUT GRIS","SUBADULT","1","PRESENCE",0.5,0.00282485875706215,177,159333.7255,29363.4273,1,2842.817383,5596.923828125,-8.928685188,0.132330894,-8,30.41781807,35.62152863,24.73341942,36.10073853,1508.65021714229,0.100017240547466,95.8616127970672,4031.32816175529,760711.309431319,0.0226045197740113,40
1650,"LUT GRIS","SUBADULT","1","PRESENCE",30,0.169491525423729,177,261631.8989,80985.0361,1,5114.147949,4521.45263671875,-4.743957996,0.250128984,-8,30.33455276,35.56349564,23.50527382,36.4413414,456.054745878428,0.178031353835758,358.688237394181,19763.8652961814,765423.071711642,0,160
3697,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,284990.9732,122452.2243,1,4250.21875,3261.19848632812,-5.781494617,1.12942183,64,30.49028969,35.51097488,23.30168915,36.4992981,674.868427918084,0.15973212121189,0.976901791650143,33418.9939753741,751977.26757079,0.00282485875706215,370
